weight,key,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6294919678477591,0.5230588097304102,100,100
Inv-KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6459211090058253,0.5119021250695952,100,100
None,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.632851921465735,0.5375775567416979,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.638162618761642,0.5207868527492103,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6478192099849244,0.5393977737035063,100,100
KL,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.64262931476448,0.5207323282684758,100,100
Inv-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6096786325714028,0.5301783628502993,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6571695726035091,0.5344089675199829,100,100
None,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6493665421718069,0.5456547713050787,100,100
KL,ratio_rank_squared-foreignness_score,0.643083108520146,0.5563529531581698,100,100
Inv-KL-Mask,boman-foreignness_score,0.6341288535156903,0.5125507844777222,100,100
KL-Mask,aliphatic_index-boman-ratio_rank,0.6327370873535039,0.5254605069846681,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score,0.646792785816008,0.5158339783163732,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank_squared,0.6309249682951003,0.5399376093495682,100,100
Inv-KL,aliphatic_index-isoelectric_point-blsm_mut_score-foreignness_score,0.6024973800945876,0.5348288337248062,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6366603628223249,0.531720868306133,100,100
Inv-KL,isoelectric_point-ratio_rank_squared,0.602445580756695,0.5549900620920333,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6422734666075466,0.5282074225698723,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6308482882681842,0.5463187651914968,100,100
Inv-KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6218690103305766,0.5545320484849313,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6241302171710831,0.5236546691912997,100,100
KL,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6467158693245053,0.5383096206755572,100,100
Inv-KL,aliphatic_index-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6126221649767447,0.5449434290039739,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6372919136127644,0.5269616685083536,100,100
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank,0.6405296605469994,0.5339854087829103,100,100
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6569704263674042,0.5650266383755237,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6318210871837161,0.5301087206845667,100,100
KL,aliphatic_index-boman-hydrophobicity-foreignness_score-Total_Gene_TPM,0.6218630731590362,0.5144034301802399,100,100
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6381789838407627,0.5355473496149661,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity,0.6338911136162173,0.5195842474572357,100,100
KL-Mask,dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.664538744104428,0.5716371470413665,100,100
Inv-KL,aliphatic_index-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.5983713221888486,0.5389341906968969,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6303224634742972,0.5446476511146605,100,100
None,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6586407105151663,0.5410092183254441,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.6323314590924053,0.5269381937896176,100,100
Inv-KL,boman-ratio_rank_squared-Total_Gene_TPM,0.6239317947466079,0.5207528783810577,100,100
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6415975412453813,0.522633440042081,100,100
KL,aliphatic_index-boman-dissimilarity_score-Total_Gene_TPM,0.6254677449028712,0.5179994078640048,100,100
Inv-KL,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.6143236576358938,0.5513503380293364,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6269422278709285,0.525264794133796,100,100
Inv-KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6442793434922645,0.5412755810772281,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.643087354435707,0.5457183461880611,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.6238163313479116,0.5295852775545132,100,100
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6574171542109509,0.5361690928701298,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6352466571157708,0.5314621015518722,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-foreignness_score-Total_Gene_TPM,0.6291488083036707,0.5227029192753159,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6403273090401415,0.532144708527258,100,100
None,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,0.6397259875542823,0.5265785455090629,100,100
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6506659890167693,0.5479075362153015,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6413111189595969,0.5302125089741011,100,100
KL-Mask,aliphatic_index-ratio_rank_squared-Total_Gene_TPM,0.6476131338524418,0.5467449939827936,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.654004015447238,0.5360689244802872,100,100
KL,boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.6195723087363404,0.5309875835036086,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6255073181340118,0.5345470577432442,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score,0.6431212237705645,0.534706459362102,100,100
KL,boman,0.6209173235067437,0.5205802803063214,100,100
KL-Mask,aliphatic_index-blsm_mut_score-Total_Gene_TPM,0.6594167226779918,0.5330700033272077,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6330385092846024,0.5291222316516259,100,100
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.646036798422842,0.5318790964579413,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.6344695218455322,0.5302995611289772,100,100
Inv-KL,aliphatic_index-dissimilarity_score-blsm_mut_score-foreignness_score,0.6179020161952561,0.5390369513297276,100,100
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6550378374405526,0.5460183863336548,100,100
None,aliphatic_index-foreignness_score-Total_Gene_TPM,0.6335729772422707,0.5350564383381475,100,100
KL-Mask,dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6714283622403421,0.5740693346652596,100,100
None,boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6442882153321297,0.5396816766106738,100,100
Inv-KL,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6216666416098279,0.5607510485442564,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6314141475263622,0.5271398856871395,100,100
None,boman-isoelectric_point-ratio_rank,0.632445328146625,0.5353304468181174,100,100
KL-Mask,boman-isoelectric_point,0.6272730498085355,0.5237807446130663,100,100
None,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6388074830282295,0.5376824274280283,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6561443181939871,0.5325460601307092,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.6511254215949509,0.5274798029825437,100,100
KL,boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.628235731101108,0.5248982929828939,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6379927078031157,0.5244209923738656,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.6388890224538022,0.5289301667108377,100,100
KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank,0.6612914865151955,0.5345403338420031,100,100
KL,isoelectric_point-ratio_rank-Total_Gene_TPM,0.6450459683128602,0.5533443814003677,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6183949041899327,0.5153550274306259,100,100
Inv-KL,boman-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6165629767025131,0.5290129573453315,100,100
Inv-KL-Mask,isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.6177391564246121,0.549170140593027,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank,0.6342208951597359,0.5243545513952076,100,100
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6472568587983556,0.5434047872097321,100,100
KL,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6406053646034421,0.5268394586477381,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6378683781026616,0.5277773850435633,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score,0.6286610929196983,0.5303688285098257,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6333838960508269,0.5263205849482794,100,100
KL-Mask,boman-hydrophobicity-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6314817203956266,0.5317761649909211,100,100
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6383259997139938,0.5415859090247889,100,100
KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6439639331656304,0.5374293367124612,100,100
Inv-KL,hydrophobicity-EL_rank_wt_aligned,0.5981000565220512,0.5193267411244565,100,100
KL-Mask,boman-dissimilarity_score-ratio_rank-foreignness_score,0.640283066616399,0.5337049920732211,100,100
Inv-KL-Mask,boman-Total_Gene_TPM,0.6355273814497683,0.5079643921401629,100,100
KL,hydrophobicity-isoelectric_point-dissimilarity_score,0.644888216737098,0.5216183617217994,100,100
None,hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,0.6565789005426799,0.5386539873565882,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6378086553904354,0.5305121413020972,100,100
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6575343774090763,0.5448149834618956,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.6395762607433466,0.5260171617381005,100,100
Inv-KL-Mask,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6195306750042119,0.5492542503946873,100,100
Inv-KL-Mask,isoelectric_point,0.6142102207027802,0.5414431082725589,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6406005690769525,0.5373420604025764,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-ratio_rank_squared-Total_Gene_TPM,0.6439514688300221,0.5306124664615745,100,100
None,aliphatic_index-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6476245305212335,0.5343427717010957,100,100
Inv-KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6222328083322284,0.5250911698702336,100,100
KL,hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6461554160232229,0.5203133315268191,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6194810720227588,0.514538828242518,100,100
KL,blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6457734035569884,0.5625025211513042,100,100
Inv-KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6174862913690872,0.5577267117738349,100,100
None,boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.631503487236182,0.5433494009054427,100,100
KL,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.635276411321118,0.5342136172365128,100,100
Inv-KL,dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.6373882133430933,0.5588935186190143,100,100
None,hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.646516242588052,0.5306712231580349,100,100
Inv-KL,boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6257946370251496,0.524078251314367,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6337439609160096,0.5286327013722193,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6373195842480855,0.5310881660488159,100,100
None,aliphatic_index-hydrophobicity-dissimilarity_score-Total_Gene_TPM,0.643366631488914,0.5277448085828486,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6300930516192168,0.5244531530868403,100,100
Inv-KL,dissimilarity_score-ratio_rank_squared-foreignness_score,0.6277072217682775,0.5616110355859872,100,100
KL,hydrophobicity-dissimilarity_score,0.6431475352401713,0.5186018601245207,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6076336875620364,0.521965046189072,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6433613044878692,0.5353672607941362,100,100
Inv-KL-Mask,aliphatic_index-boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6315347552277732,0.5211443203575078,100,100
None,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.647272225713491,0.5462166950620116,100,100
Inv-KL,boman-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6118313525069876,0.5138520958008804,100,100
None,aliphatic_index-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.650644922642707,0.5361850012487224,100,100
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6660532598232715,0.562278710810908,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6418534735688443,0.5325985869822697,100,100
KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6383783918572672,0.5414694175628851,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6586949822164585,0.5350681210838512,100,100
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6527385912708512,0.531737201268058,100,100
KL,isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6375048000085444,0.5545123806649919,100,100
Inv-KL,hydrophobicity-EL_rank_wt_aligned-foreignness_score,0.5947218419536286,0.5205879963016018,100,100
KL-Mask,isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6643651214438256,0.5728589211508313,100,100
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6277542173122735,0.5420789702880449,100,100
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6318590769788194,0.53350482230358,100,100
KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6442952922325146,0.5275257841394381,100,100
None,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6477102528769801,0.5372947503190513,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,0.6220173890194133,0.5122441026279188,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6425172979645944,0.5420763099153285,100,100
KL,isoelectric_point-ratio_rank_squared-foreignness_score,0.6450321498181435,0.5558310888343394,100,100
None,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6504066632841973,0.5400890671571796,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-Total_Gene_TPM,0.633182639751047,0.5175015786875309,100,100
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6570071486279997,0.5416666547825312,100,100
