weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR
None,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7313474548988743,0.5810672957743575,0.0011999999999999789,0.0
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7075630918720143,0.5757255204912024,0.6759,0.026499999999999968
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.718466223563036,0.5875190961493302,0.16969999999999996,0.00039999999999995595
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7251082460328258,0.5825515383384492,0.032399999999999984,0.0
Inverted-KL-Mask,aliphatic_index-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7075704845878444,0.5669292959444383,0.6722,0.030000000000000027
KL,isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7175327545236442,0.5799449215666721,0.18379999999999996,0.0
KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7243086419495998,0.5857586630497693,0.042200000000000015,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7271742200269461,0.5864245759126394,0.020100000000000007,0.0
KL-Mask,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.7190605658532013,0.5848755235181499,0.1392,0.00029999999999996696
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.7276085376531818,0.5869509637652194,0.03849999999999998,0.0
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7149052852766475,0.5740114725983901,0.38239999999999996,0.005499999999999949
Inverted-KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7329047080403066,0.5912966567933057,0.011099999999999999,0.0
KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7153084667496185,0.5826384811919069,0.30710000000000004,0.00039999999999995595
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.736401959345664,0.5910729502087108,0.0014999999999999458,0.0
Inverted-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7344060129120623,0.5858432570398552,0.0043999999999999595,0.0
Inverted-KL,aliphatic_index-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.726439971247955,0.5854574134056849,0.04930000000000001,0.0
Inverted-KL,boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7369527243920952,0.5856239981416057,0.0017000000000000348,0.0
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7338705165037063,0.5830402092674322,0.0006000000000000449,0.0
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7213542297312057,0.5862874015100461,0.08599999999999997,0.0
Inverted-KL,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.737945179326575,0.5849830112299335,0.0012999999999999678,0.0
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7346223578224111,0.5890757353260963,0.0007000000000000339,0.0
None,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7170500360206266,0.5762926210735796,0.19789999999999996,0.00029999999999996696
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.728168948753761,0.5861111003664311,0.03480000000000005,0.0
KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7293243808085422,0.5868356924815109,0.00649999999999995,0.0
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score,0.7191418323353186,0.5901959070753383,0.14639999999999997,9.999999999998899e-05
Inverted-KL,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7273472469065949,0.5898475501169643,0.03990000000000005,0.0
None,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7172931290466413,0.5865764039024497,0.18899999999999995,0.00019999999999997797
None,isoelectric_point-blsm_mut_score-foreignness_score,0.7236110446241383,0.5845369364776961,0.011099999999999999,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7223685914319647,0.5857836615902192,0.08589999999999998,9.999999999998899e-05
KL,aliphatic_index-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7290237874312506,0.5835599775466006,0.005800000000000027,0.0
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7257067260281971,0.5863235717494342,0.020000000000000018,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7149186547525954,0.592513720264473,0.3338,0.0013999999999999568
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7302189172128755,0.5877685591632728,0.020499999999999963,0.0
KL-Mask,boman-hydrophobicity-ratio_rank-foreignness_score-Total_Gene_TPM,0.7206998359402579,0.5802860794762934,0.12470000000000003,0.00029999999999996696
None,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared,0.7321729896671494,0.5869096611287022,0.0007000000000000339,0.0
Inverted-KL,boman-isoelectric_point-foreignness_score-Total_Gene_TPM,0.7397713668154453,0.5849686302948984,0.0006000000000000449,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared,0.7251715055471071,0.5838718355891633,0.033299999999999996,9.999999999998899e-05
None,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7299614181714986,0.5826039102261045,0.0014999999999999458,0.0
Inverted-KL,boman-EL_rank_wt_aligned-Total_Gene_TPM,0.7406344081668453,0.5852919478455251,0.00039999999999995595,0.0
KL-Mask,hydrophobicity-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7323830886466204,0.5866717059183787,0.0024999999999999467,0.0
Inverted-KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7163319559091084,0.578604963660691,0.3183,0.0020999999999999908
KL,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7145372592034837,0.586950306463768,0.349,0.0010999999999999899
None,boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.731931447897711,0.5848429790899259,0.0009000000000000119,0.0
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7187872116002383,0.5845037100452602,0.14700000000000002,0.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7172681738765513,0.5737146768493897,0.29379999999999995,0.0028000000000000247
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7206928719055932,0.5860336745633534,0.11350000000000005,9.999999999998899e-05
Inverted-KL,boman-blsm_mut_score-ratio_rank_squared,0.7429780144490412,0.593498563675558,0.0,0.0
None,isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7274954710064355,0.5811764618210276,0.0029000000000000137,0.0
Inverted-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7371861243698177,0.585305358302823,0.0013999999999999568,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7301950482247392,0.5851889147236028,0.01629999999999998,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7283001868474005,0.584807752478928,0.013900000000000023,0.0
KL,hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7168381641704641,0.5832028727251698,0.23119999999999996,0.00019999999999997797
Inverted-KL-Mask,aliphatic_index-boman-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7149239649664649,0.5737608885265578,0.37460000000000004,0.0048000000000000265
None,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7189009218061141,0.5792536207064582,0.13190000000000002,0.00019999999999997797
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7311275568830847,0.5857740052968959,0.0040000000000000036,0.0
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7294846974112025,0.5867657768962076,0.0027000000000000357,0.0
None,boman-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.723676580550878,0.585487998886023,0.026599999999999957,0.0
Inverted-KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7118007818744407,0.5805633456950358,0.5025999999999999,0.011700000000000044
Inverted-KL-Mask,aliphatic_index-boman-Total_Gene_TPM,0.7169551527345202,0.5760251528747695,0.2985,0.0023999999999999577
KL,aliphatic_index-hydrophobicity-foreignness_score-Total_Gene_TPM,0.7269406901292303,0.5844480622390881,0.021499999999999964,0.0
KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7287516945987742,0.5854224468648777,0.006700000000000039,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.730859842362996,0.5846444341441455,0.020000000000000018,0.0
Inverted-KL,isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7291513414002416,0.5825851396093139,0.025699999999999945,0.0
Inverted-KL-Mask,boman-foreignness_score-Total_Gene_TPM,0.711940302816856,0.574115157763912,0.49739999999999995,0.01100000000000001
Inverted-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7299034832133788,0.5886411162443126,0.022599999999999953,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7146507536645464,0.5789600430743149,0.38539999999999996,0.0049000000000000155
KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7287084381520892,0.5860742173439614,0.011600000000000055,0.0
Inverted-KL-Mask,dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6944569365561459,0.5622121495041038,0.9531000000000001,0.23150000000000004
KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared-Total_Gene_TPM,0.7308914112307476,0.5832394856325861,0.0044999999999999485,0.0
None,blsm_mut_score-ratio_rank_squared,0.7226287359721315,0.5829019160190838,0.019199999999999995,0.0
KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.717792461661261,0.586216612129271,0.19489999999999996,0.00019999999999997797
Inverted-KL,aliphatic_index-boman-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7354658587633541,0.5868539242251385,0.0043999999999999595,0.0
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7138601726410098,0.579084427051857,0.3832,0.0023999999999999577
KL,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7254019854091152,0.5848377058488677,0.03159999999999996,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7160810127030262,0.5880958303082284,0.27080000000000004,0.0007000000000000339
KL,dissimilarity_score-EL_rank_wt_aligned,0.7173815041225476,0.5762667147979906,0.18400000000000005,9.999999999998899e-05
None,aliphatic_index-hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.729980586080583,0.5863526443587991,0.0038000000000000256,0.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7227427249209317,0.58475036128115,0.05030000000000001,0.0
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.7188644339957485,0.5847172142510559,0.15290000000000004,0.00029999999999996696
KL,hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7239133932176232,0.5894903746812372,0.04279999999999995,0.0
KL-Mask,isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,0.7152819607118278,0.5670803989647502,0.3056,0.0010999999999999899
Inverted-KL,boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7338209373270822,0.586616640963533,0.005299999999999971,0.0
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7208543673230794,0.5896944979340828,0.10150000000000003,9.999999999998899e-05
KL,isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,0.7220167652666409,0.5744283731692692,0.058499999999999996,9.999999999998899e-05
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7250504597243087,0.5891491625905464,0.03820000000000001,0.0
Inverted-KL,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7344714267800798,0.586418990759996,0.005199999999999982,0.0
None,hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7347287349790004,0.5850342756862114,0.00019999999999997797,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7325002078897922,0.5856716583218924,0.0034999999999999476,0.0
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7137855829379941,0.5893013188684854,0.39359999999999995,0.0024999999999999467
KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7180645109477829,0.5864878782707245,0.18569999999999998,0.00039999999999995595
Inverted-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7316421615958087,0.5850048570386928,0.011900000000000022,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7305411263872542,0.58902962740405,0.01990000000000003,0.0
Inverted-KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7263559368920296,0.5855679966127357,0.05710000000000004,0.0
None,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7348340725490544,0.5854795412042963,0.00029999999999996696,0.0
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7309198860290393,0.5847851539082211,0.0021999999999999797,0.0
None,isoelectric_point-dissimilarity_score-ratio_rank_squared,0.7245418540796597,0.5842668752646671,0.007399999999999962,0.0
Inverted-KL,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7323318291726458,0.58605411928734,0.009099999999999997,0.0
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7304068436604598,0.5847319450695295,0.0029000000000000137,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.715161943042462,0.5866272727763066,0.3286,0.0013999999999999568
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7358671796490341,0.587174995820548,0.0007000000000000339,0.0
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7225705149786822,0.5816810484687409,0.059599999999999986,0.0
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7193957775892355,0.5871941985256907,0.139,9.999999999998899e-05
KL,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned,0.723678054348596,0.581374329039454,0.04169999999999996,0.0
KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score,0.722520102440128,0.5900847365619627,0.0676,9.999999999998899e-05
Inverted-KL-Mask,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6924606830277913,0.5605763557845701,0.9685,0.2813
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.7172157116433084,0.5898545580337999,0.20599999999999996,0.0
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7230325607455282,0.5823465818930508,0.03849999999999998,0.0
None,boman-EL_rank_wt_aligned-foreignness_score,0.7249028605747698,0.5823824895073257,0.013000000000000012,0.0
KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7209221782024818,0.5800055934256465,0.08240000000000003,9.999999999998899e-05
None,boman-blsm_mut_score-ratio_rank_squared,0.7331214307383938,0.5841348303155619,0.00019999999999997797,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7203556923222967,0.5864466147922496,0.10970000000000002,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7088552241522766,0.5710560043093165,0.6158,0.023599999999999954
Inverted-KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,0.7043725165534431,0.5739190003495709,0.7827,0.049900000000000055
Inverted-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7358111202552338,0.5991564337775394,0.0029000000000000137,0.0
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7372250820070619,0.5852255929874285,0.00029999999999996696,0.0
Inverted-KL-Mask,EL_rank_wt_aligned-Total_Gene_TPM,0.6915780247697472,0.5591782712242188,0.9747,0.3046
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7157696819769888,0.5847345857367154,0.2933,0.0009000000000000119
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point,0.7085932930212038,0.5745316580071994,0.6385000000000001,0.01959999999999995
